timestamp,active_players,queue_size,login_rate,chat_rate,cpu_load
2024-01-01 09:17:30,156,43,11,137,24.95
2024-01-01 09:18:00,152,47,7,126,27.19
2024-01-01 09:18:30,136,36,8,102,27.89
2024-01-01 09:19:00,166,43,6,134,28.17
2024-01-01 09:19:30,168,42,7,111,27.28
2024-01-01 09:20:00,165,55,9,108,19.99
2024-01-01 09:20:30,145,32,6,116,27.63
2024-01-01 09:21:00,152,49,11,115,28.08
2024-01-01 09:21:30,142,45,7,127,27.88
2024-01-01 09:22:00,151,40,6,101,19.45
2024-01-01 09:22:30,155,49,7,118,25.87
2024-01-01 09:23:00,154,47,5,140,27.29
2024-01-01 09:23:30,143,44,6,115,24.46
2024-01-01 09:24:00,152,41,7,92,28.06
2024-01-01 09:24:30,148,42,9,109,22.76
2024-01-01 09:25:00,143,40,6,107,31.02
2024-01-01 09:25:30,159,46,9,117,28.1
2024-01-01 09:26:00,147,43,10,87,23.19
2024-01-01 09:26:30,129,40,6,68,22.09
2024-01-01 09:27:00,161,43,6,98,24.51
2024-01-01 09:27:30,158,56,7,112,27.08
2024-01-01 09:28:00,151,39,8,100,23.83
2024-01-01 09:28:30,155,40,8,170,21.68
2024-01-01 09:29:00,153,49,6,100,23.81
2024-01-01 09:29:30,168,45,10,95,27.5
2024-01-01 09:30:00,165,44,5,137,27.76
2024-01-01 09:30:30,144,45,7,119,27.15
2024-01-01 09:31:00,133,37,4,125,23.24
2024-01-01 09:31:30,150,42,3,90,21.76
2024-01-01 09:32:00,154,48,9,88,23.07
2024-01-01 09:32:30,164,46,7,132,21.66
2024-01-01 09:33:00,148,52,8,128,25.13
2024-01-01 09:33:30,139,36,6,91,21.43
2024-01-01 09:34:00,140,34,11,84,23.35
2024-01-01 09:34:30,154,47,7,121,26.79
2024-01-01 09:35:00,165,51,12,121,25.61
2024-01-01 09:35:30,169,40,8,139,30.61
2024-01-01 09:36:00,178,55,8,177,24.35
2024-01-01 09:36:30,161,46,8,146,18.79
2024-01-01 09:37:00,144,36,7,97,25.63
2024-01-01 09:37:30,163,44,12,155,24.97
2024-01-01 09:38:00,137,34,4,63,23.28
2024-01-01 09:38:30,168,57,9,129,28.42
2024-01-01 09:39:00,164,45,7,127,23.48
2024-01-01 09:39:30,153,46,10,132,29.67
2024-01-01 09:40:00,150,49,8,137,28.54
2024-01-01 09:40:30,158,51,6,121,26.81
2024-01-01 09:41:00,168,53,9,127,22.32
2024-01-01 09:41:30,140,43,8,99,24.33
2024-01-01 09:42:00,139,41,7,101,24.07
2024-01-01 09:42:30,157,43,6,140,26.86
2024-01-01 09:43:00,156,49,5,84,27.19
2024-01-01 09:43:30,166,48,9,110,23.76
2024-01-01 09:44:00,150,42,10,128,24.35
2024-01-01 09:44:30,161,41,9,122,21.73
2024-01-01 09:45:00,144,47,3,99,29.46
2024-01-01 09:45:30,165,49,9,111,32.5
2024-01-01 09:46:00,163,50,7,116,28.03
2024-01-01 09:46:30,159,46,4,116,29.43
2024-01-01 09:47:00,157,33,8,109,22.09
2024-01-01 09:47:30,148,43,8,148,28.85
2024-01-01 09:48:00,155,48,11,143,23.5
2024-01-01 09:48:30,151,49,5,120,28.64
2024-01-01 09:49:00,143,46,9,134,27.93
2024-01-01 09:49:30,154,51,6,131,26.89
2024-01-01 09:50:00,163,40,6,135,28.71
2024-01-01 09:50:30,147,49,9,84,24.41
2024-01-01 09:51:00,172,54,8,127,30.74
2024-01-01 09:51:30,172,55,11,142,26.75
2024-01-01 09:52:00,172,45,7,111,21.66
2024-01-01 09:52:30,160,49,9,162,25.93
2024-01-01 09:53:00,146,43,7,144,26.81
2024-01-01 09:53:30,153,46,9,126,26.99
2024-01-01 09:54:00,148,46,10,95,25.26
2024-01-01 09:54:30,163,46,6,154,25.83
2024-01-01 09:55:00,171,48,9,139,21.8
2024-01-01 09:55:30,141,51,9,121,24.73
2024-01-01 09:56:00,156,45,4,144,25.54
2024-01-01 09:56:30,159,50,7,141,22.69
2024-01-01 09:57:00,153,45,7,113,23.77
2024-01-01 09:57:30,165,54,7,147,24.98
2024-01-01 09:58:00,157,42,8,94,27.82
2024-01-01 09:58:30,146,36,3,108,25.01
2024-01-01 09:59:00,155,47,6,137,21.88
2024-01-01 09:59:30,155,50,9,146,26.42
2024-01-01 10:00:00,138,50,7,128,25.55
2024-01-01 10:00:30,128,44,3,112,23.37
2024-01-01 10:01:00,133,40,9,149,29.93
2024-01-01 10:01:30,149,45,6,129,28.84
2024-01-01 10:02:00,146,39,5,101,28.12
2024-01-01 10:02:30,127,40,5,112,24.61
2024-01-01 10:03:00,148,49,8,133,25.6
2024-01-01 10:03:30,127,32,8,54,26.43
2024-01-01 10:04:00,146,40,7,98,26.07
2024-01-01 10:04:30,132,41,8,136,24.03
2024-01-01 10:05:00,133,41,5,63,28.6
2024-01-01 10:05:30,129,43,7,97,24.84
2024-01-01 10:06:00,126,40,5,74,23.53
2024-01-01 10:06:30,141,39,6,118,27.29
2024-01-01 10:07:00,146,46,5,110,24.56
2024-01-01 10:07:30,130,51,6,95,27.76
2024-01-01 10:08:00,115,38,4,101,26.67
2024-01-01 10:08:30,124,37,9,94,24.83
2024-01-01 10:09:00,133,46,7,89,29.31
2024-01-01 10:09:30,154,35,6,81,26.06
2024-01-01 10:10:00,124,34,3,122,23.48
2024-01-01 10:10:30,131,27,6,93,25.23
2024-01-01 10:11:00,153,52,6,136,20.16
2024-01-01 10:11:30,147,44,5,115,23.31
2024-01-01 10:12:00,169,52,8,89,23.57
2024-01-01 10:12:30,142,39,8,133,18.88
2024-01-01 10:13:00,151,41,7,135,24.83
2024-01-01 10:13:30,135,41,7,113,22.04
2024-01-01 10:14:00,158,49,9,100,24.93
2024-01-01 10:14:30,119,33,2,85,22.31
2024-01-01 10:15:00,153,43,9,129,20.2
2024-01-01 10:15:30,110,43,4,83,21.57
2024-01-01 10:16:00,139,40,5,75,20.84
2024-01-01 10:16:30,134,40,6,112,23.79
2024-01-01 10:17:00,140,45,8,107,25.87
2024-01-01 10:17:30,145,49,7,128,16.85
2024-01-01 10:18:00,126,41,6,95,19.39
2024-01-01 10:18:30,137,47,8,132,19.71
2024-01-01 10:19:00,142,52,6,121,20.84
2024-01-01 10:19:30,147,44,9,146,26.05
2024-01-01 10:20:00,121,42,6,81,20.59
2024-01-01 10:20:30,131,37,4,123,23.94
2024-01-01 10:21:00,143,48,6,83,26.37
2024-01-01 10:21:30,149,40,8,87,24.5
2024-01-01 10:22:00,144,48,6,84,23.23
2024-01-01 10:22:30,138,47,4,105,26.35
2024-01-01 10:23:00,122,34,7,102,23.16
2024-01-01 10:23:30,125,35,3,88,18.41
2024-01-01 10:24:00,141,37,8,102,28.88
2024-01-01 10:24:30,142,43,12,107,19.98
2024-01-01 10:25:00,142,39,8,109,24.02
2024-01-01 10:25:30,114,28,5,57,18.6
2024-01-01 10:26:00,130,37,5,122,22.41
2024-01-01 10:26:30,140,46,5,122,24.09
2024-01-01 10:27:00,124,35,4,105,23.26
2024-01-01 10:27:30,144,49,4,119,20.48
2024-01-01 10:28:00,123,34,5,107,22.74
2024-01-01 10:28:30,139,39,5,117,24.88
2024-01-01 10:29:00,139,45,7,111,23.32
2024-01-01 10:29:30,136,36,5,104,24.27
2024-01-01 10:30:00,159,46,6,128,23.57
2024-01-01 10:30:30,143,41,7,150,21.91
2024-01-01 10:31:00,152,40,8,107,21.65
2024-01-01 10:31:30,139,50,5,110,24.86
2024-01-01 10:32:00,142,51,7,102,23.1
2024-01-01 10:32:30,161,50,8,110,23.05
2024-01-01 10:33:00,156,50,11,131,17.53
2024-01-01 10:33:30,129,38,2,105,19.18
2024-01-01 10:34:00,131,39,3,98,23.01
2024-01-01 10:34:30,130,41,7,70,19.65
2024-01-01 10:35:00,149,45,5,101,19.15
2024-01-01 10:35:30,143,50,3,131,20.54
2024-01-01 10:36:00,141,43,8,141,23.87
2024-01-01 10:36:30,147,47,8,132,25.4
2024-01-01 10:37:00,152,42,7,134,24.22
2024-01-01 10:37:30,129,34,8,118,21.18
2024-01-01 10:38:00,126,44,3,107,17.31
2024-01-01 10:38:30,153,51,9,139,24.05
2024-01-01 10:39:00,128,34,4,124,18.35
2024-01-01 10:39:30,143,38,6,159,24.59
2024-01-01 10:40:00,131,45,7,104,28.4
2024-01-01 10:40:30,145,51,7,114,22.43
2024-01-01 10:41:00,134,42,5,128,28.25
2024-01-01 10:41:30,135,39,4,134,26.64
2024-01-01 10:42:00,144,47,5,144,22.03
2024-01-01 10:42:30,139,44,8,112,27.01
2024-01-01 10:43:00,124,34,8,97,27.72
2024-01-01 10:43:30,150,48,5,124,20.05
2024-01-01 10:44:00,135,49,9,79,23.76
2024-01-01 10:44:30,124,31,5,106,20.1
2024-01-01 10:45:00,118,37,2,95,24.35
2024-01-01 10:45:30,117,38,2,103,24.99
2024-01-01 10:46:00,134,38,7,99,23.29
2024-01-01 10:46:30,152,48,8,113,25.51
2024-01-01 10:47:00,141,30,5,133,26.34
2024-01-01 10:47:30,130,43,6,120,19.08
2024-01-01 10:48:00,136,48,9,97,19.45
2024-01-01 10:48:30,166,47,6,122,27.77
2024-01-01 10:49:00,142,39,5,127,18.33
2024-01-01 10:49:30,145,42,6,138,21.83
2024-01-01 10:50:00,135,42,8,104,21.46
2024-01-01 10:50:30,147,35,7,128,24.92
2024-01-01 10:51:00,147,43,6,134,22.51
2024-01-01 10:51:30,145,46,6,122,22.17
2024-01-01 10:52:00,148,50,7,102,25.03
2024-01-01 10:52:30,145,42,6,89,23.03
2024-01-01 10:53:00,141,42,4,142,22.08
2024-01-01 10:53:30,131,37,5,102,21.93
2024-01-01 10:54:00,142,44,8,113,21.72
2024-01-01 10:54:30,144,44,10,97,21.76
2024-01-01 10:55:00,135,37,3,111,22.79
2024-01-01 10:55:30,139,41,3,95,19.16
2024-01-01 10:56:00,127,24,6,112,23.33
2024-01-01 10:56:30,132,33,8,109,27.55
2024-01-01 10:57:00,140,39,4,109,22.44
2024-01-01 10:57:30,137,40,6,99,22.37
2024-01-01 10:58:00,139,42,8,138,23.4
2024-01-01 10:58:30,148,47,4,151,24.26
2024-01-01 10:59:00,145,36,5,125,22.94
2024-01-01 10:59:30,144,45,5,103,23.45
2024-01-01 11:00:00,137,39,4,115,20.9
2024-01-01 11:00:30,123,32,10,86,24.78
2024-01-01 11:01:00,130,42,9,149,23.9
2024-01-01 11:01:30,114,39,7,69,21.88
2024-01-01 11:02:00,121,34,7,92,25.06
2024-01-01 11:02:30,117,33,4,96,23.65
2024-01-01 11:03:00,105,25,6,94,23.76
2024-01-01 11:03:30,124,36,6,132,24.27
2024-01-01 11:04:00,114,28,8,83,25.69
2024-01-01 11:04:30,131,37,7,134,24.68
2024-01-01 11:05:00,112,30,6,102,23.54
2024-01-01 11:05:30,126,32,6,99,21.83
2024-01-01 11:06:00,116,45,7,108,20.45
2024-01-01 11:06:30,118,41,5,123,21.54
2024-01-01 11:07:00,116,32,5,101,22.89
2024-01-01 11:07:30,116,31,7,117,23.07
2024-01-01 11:08:00,91,31,4,65,23.58
2024-01-01 11:08:30,129,44,12,117,23.56
2024-01-01 11:09:00,125,40,8,102,26.46
2024-01-01 11:09:30,98,25,4,71,23.97
2024-01-01 11:10:00,120,35,4,112,22.29
2024-01-01 11:10:30,133,52,5,99,20.51
2024-01-01 11:11:00,120,40,4,97,23.13
2024-01-01 11:11:30,129,38,5,137,18.78
2024-01-01 11:12:00,124,41,6,141,21.98
2024-01-01 11:12:30,106,44,3,93,22.02
2024-01-01 11:13:00,130,34,7,84,19.07
2024-01-01 11:13:30,128,32,7,130,20.64
2024-01-01 11:14:00,116,38,7,110,20.13
2024-01-01 11:14:30,118,32,6,69,23.32
2024-01-01 11:15:00,119,31,5,153,21.19
2024-01-01 11:15:30,108,37,4,79,21.39
2024-01-01 11:16:00,121,36,7,99,17.65
2024-01-01 11:16:30,138,48,4,88,17.64
2024-01-01 11:17:00,113,41,9,86,20.72
2024-01-01 11:17:30,120,33,10,102,20.06
2024-01-01 11:18:00,130,35,7,87,14.47
2024-01-01 11:18:30,123,30,6,112,19.58
2024-01-01 11:19:00,118,34,4,87,19.19
2024-01-01 11:19:30,122,30,5,95,17.29
2024-01-01 11:20:00,103,27,7,76,16.49
2024-01-01 11:20:30,135,36,5,62,20.75
2024-01-01 11:21:00,124,47,8,70,19.43
2024-01-01 11:21:30,123,33,6,139,21.43
2024-01-01 11:22:00,117,35,8,83,19.03
2024-01-01 11:22:30,119,39,2,100,14.95
2024-01-01 11:23:00,116,29,4,60,23.84
2024-01-01 11:23:30,138,45,7,127,21.01
2024-01-01 11:24:00,124,38,7,98,20.78
2024-01-01 11:24:30,116,39,6,93,22.56
2024-01-01 11:25:00,122,33,10,94,19.23
2024-01-01 11:25:30,133,40,7,117,21.01
2024-01-01 11:26:00,134,39,6,105,17.57
2024-01-01 11:26:30,120,36,7,104,21.68
2024-01-01 11:27:00,136,42,2,88,18.04
2024-01-01 11:27:30,109,23,6,94,20.19
2024-01-01 11:28:00,113,37,9,126,20.51
2024-01-01 11:28:30,111,26,7,108,16.29
2024-01-01 11:29:00,113,32,6,104,18.78
2024-01-01 11:29:30,118,27,8,106,19.34
2024-01-01 11:30:00,111,21,6,69,21.23
2024-01-01 11:30:30,118,34,7,120,25.09
2024-01-01 11:31:00,115,39,8,115,21.14
2024-01-01 11:31:30,131,37,7,117,23.36
2024-01-01 11:32:00,127,32,7,147,19.09
2024-01-01 11:32:30,105,30,4,105,21.22
2024-01-01 11:33:00,128,43,8,127,19.51
2024-01-01 11:33:30,121,34,4,146,23.22
2024-01-01 11:34:00,121,41,6,97,24.01
2024-01-01 11:34:30,130,36,7,95,21.22
2024-01-01 11:35:00,109,30,7,106,19.86
2024-01-01 11:35:30,128,45,4,103,21.44
2024-01-01 11:36:00,129,39,7,129,18.59
2024-01-01 11:36:30,115,33,4,71,20.74
2024-01-01 11:37:00,125,32,7,80,25.05
2024-01-01 11:37:30,120,35,5,74,20.09
2024-01-01 11:38:00,111,34,7,71,17.72
2024-01-01 11:38:30,164,44,7,110,18.27
2024-01-01 11:39:00,113,28,4,41,18.08
2024-01-01 11:39:30,132,40,7,127,23.41
2024-01-01 11:40:00,113,40,5,91,20.26
2024-01-01 11:40:30,120,27,6,107,19.15
2024-01-01 11:41:00,117,27,7,76,25.03
2024-01-01 11:41:30,98,32,4,110,22.97
2024-01-01 11:42:00,126,39,10,125,21.62
2024-01-01 11:42:30,131,42,7,83,19.1
2024-01-01 11:43:00,122,40,5,42,20.09
2024-01-01 11:43:30,137,41,4,141,19.79
2024-01-01 11:44:00,125,38,5,111,18.62
2024-01-01 11:44:30,132,37,5,113,21.54
2024-01-01 11:45:00,136,38,8,108,17.94
2024-01-01 11:45:30,120,37,6,126,23.59
2024-01-01 11:46:00,119,35,5,111,24.07
2024-01-01 11:46:30,122,28,4,51,19.84
2024-01-01 11:47:00,129,41,6,115,19.68
2024-01-01 11:47:30,125,28,7,96,19.48
2024-01-01 11:48:00,112,29,5,76,23.21
2024-01-01 11:48:30,100,32,4,81,29.19
2024-01-01 11:49:00,116,42,7,48,16.27
2024-01-01 11:49:30,113,34,5,80,21.15
2024-01-01 11:50:00,122,40,4,84,21.49
2024-01-01 11:50:30,132,35,9,120,20.87
2024-01-01 11:51:00,110,38,6,80,20.78
2024-01-01 11:51:30,117,43,6,149,17.64
2024-01-01 11:52:00,136,38,8,100,24.66
2024-01-01 11:52:30,118,30,7,68,20.44
2024-01-01 11:53:00,128,36,7,81,18.51
2024-01-01 11:53:30,102,34,5,109,19.71
2024-01-01 11:54:00,101,32,6,84,19.04
2024-01-01 11:54:30,104,31,5,97,19.75
2024-01-01 11:55:00,110,29,3,85,20.64
2024-01-01 11:55:30,127,48,2,137,23.47
2024-01-01 11:56:00,121,23,8,92,20.74
2024-01-01 11:56:30,130,34,6,80,17.54
2024-01-01 11:57:00,112,29,4,94,20.21
2024-01-01 11:57:30,119,31,7,105,21.45
2024-01-01 11:58:00,131,39,8,92,18.42
2024-01-01 11:58:30,100,38,3,63,16.41
2024-01-01 11:59:00,129,39,7,88,20.28
2024-01-01 11:59:30,120,32,6,60,19.32
2024-01-01 12:00:00,103,24,10,59,20.21
2024-01-01 12:00:30,106,30,5,87,23.12
2024-01-01 12:01:00,105,25,0,71,17.19
2024-01-01 12:01:30,92,31,6,60,17.38
2024-01-01 12:02:00,99,25,6,91,24.12
2024-01-01 12:02:30,96,26,5,119,20.72
2024-01-01 12:03:00,111,28,7,112,22.76
2024-01-01 12:03:30,89,21,2,84,13.14
2024-01-01 12:04:00,94,30,4,61,16.94
2024-01-01 12:04:30,107,36,6,58,17.39
2024-01-01 12:05:00,104,34,5,80,17.34
2024-01-01 12:05:30,110,44,5,62,20.79
2024-01-01 12:06:00,95,26,6,62,20.99
2024-01-01 12:06:30,97,29,2,66,21.59
2024-01-01 12:07:00,111,38,7,98,19.38
2024-01-01 12:07:30,104,31,3,84,19.13
2024-01-01 12:08:00,96,23,4,75,19.94
2024-01-01 12:08:30,93,36,4,84,18.42
2024-01-01 12:09:00,94,25,7,98,21.91
2024-01-01 12:09:30,88,23,4,56,21.13
2024-01-01 12:10:00,93,25,9,80,17.23
2024-01-01 12:10:30,86,19,4,73,15.32
2024-01-01 12:11:00,90,19,3,84,19.27
2024-01-01 12:11:30,124,37,3,108,17.66
2024-01-01 12:12:00,109,27,8,65,15.18
2024-01-01 12:12:30,75,19,1,57,14.57
2024-01-01 12:13:00,104,20,5,70,13.79
2024-01-01 12:13:30,124,38,9,110,14.95
2024-01-01 12:14:00,98,25,7,43,15.92
2024-01-01 12:14:30,102,35,3,73,17.72
2024-01-01 12:15:00,103,33,4,88,17.08
2024-01-01 12:15:30,108,31,8,102,18.39
2024-01-01 12:16:00,90,33,1,17,11.54
2024-01-01 12:16:30,107,32,6,71,16.54
2024-01-01 12:17:00,79,14,3,50,17.05
2024-01-01 12:17:30,85,31,0,67,19.6
2024-01-01 12:18:00,95,27,0,86,16.55
2024-01-01 12:18:30,98,33,4,56,15.8
2024-01-01 12:19:00,111,25,6,54,16.01
2024-01-01 12:19:30,116,32,5,74,13.52
2024-01-01 12:20:00,114,25,4,109,12.25
2024-01-01 12:20:30,105,36,4,133,15.63
2024-01-01 12:21:00,102,22,2,55,12.36
2024-01-01 12:21:30,86,27,7,101,21.83
2024-01-01 12:22:00,118,32,7,98,17.82
2024-01-01 12:22:30,74,18,2,115,6.72
2024-01-01 12:23:00,104,39,3,60,17.2
2024-01-01 12:23:30,97,29,2,86,20.77
2024-01-01 12:24:00,117,38,7,91,13.28
2024-01-01 12:24:30,99,23,2,89,16.27
2024-01-01 12:25:00,92,29,3,57,17.92
2024-01-01 12:25:30,95,14,7,57,13.12
2024-01-01 12:26:00,96,25,5,58,17.01
2024-01-01 12:26:30,83,25,4,66,18.06
2024-01-01 12:27:00,97,28,2,68,14.96
2024-01-01 12:27:30,107,32,4,63,13.16
2024-01-01 12:28:00,99,36,5,55,13.2
2024-01-01 12:28:30,113,35,4,96,14.54
2024-01-01 12:29:00,105,27,4,93,18.98
2024-01-01 12:29:30,110,26,7,84,21.02
2024-01-01 12:30:00,94,34,1,66,20.04
2024-01-01 12:30:30,105,36,3,83,16.03
2024-01-01 12:31:00,92,29,3,61,15.74
2024-01-01 12:31:30,103,30,5,106,15.3
2024-01-01 12:32:00,107,30,6,68,20.91
2024-01-01 12:32:30,97,34,3,47,12.36
2024-01-01 12:33:00,103,27,10,49,15.86
2024-01-01 12:33:30,109,28,5,93,20.44
2024-01-01 12:34:00,87,26,4,63,19.79
2024-01-01 12:34:30,92,21,1,110,15.44
2024-01-01 12:35:00,82,22,3,62,12.53
2024-01-01 12:35:30,95,27,2,81,21.25
2024-01-01 12:36:00,118,38,4,93,18.82
2024-01-01 12:36:30,103,33,4,81,11.09
2024-01-01 12:37:00,98,31,2,86,13.22
2024-01-01 12:37:30,96,28,6,53,16.78
2024-01-01 12:38:00,95,20,3,44,17.0
2024-01-01 12:38:30,91,16,3,85,18.19
2024-01-01 12:39:00,102,33,2,106,17.69
2024-01-01 12:39:30,106,29,4,92,20.77
2024-01-01 12:40:00,104,29,4,80,18.86
2024-01-01 12:40:30,93,24,5,99,21.39
2024-01-01 12:41:00,112,31,2,74,14.81
2024-01-01 12:41:30,121,37,6,64,18.36
2024-01-01 12:42:00,102,32,5,71,16.6
2024-01-01 12:42:30,97,36,5,42,13.18
2024-01-01 12:43:00,108,43,5,67,17.84
2024-01-01 12:43:30,101,34,7,90,19.26
2024-01-01 12:44:00,91,29,5,98,12.48
2024-01-01 12:44:30,126,39,4,119,16.65
2024-01-01 12:45:00,97,25,8,68,14.59
2024-01-01 12:45:30,88,27,2,84,14.77
2024-01-01 12:46:00,102,25,5,96,20.36
2024-01-01 12:46:30,96,25,3,101,17.65
2024-01-01 12:47:00,114,40,3,73,16.33
2024-01-01 12:47:30,103,32,3,88,21.98
2024-01-01 12:48:00,126,39,6,81,17.86
2024-01-01 12:48:30,92,20,8,66,16.7
2024-01-01 12:49:00,117,41,2,87,18.63
2024-01-01 12:49:30,106,32,4,94,16.28
2024-01-01 12:50:00,86,29,3,30,17.38
2024-01-01 12:50:30,103,27,6,81,16.99
2024-01-01 12:51:00,107,33,7,75,17.84
2024-01-01 12:51:30,90,30,1,32,20.67
2024-01-01 12:52:00,107,25,6,24,18.57
2024-01-01 12:52:30,102,29,5,120,19.05
2024-01-01 12:53:00,97,31,4,76,22.15
2024-01-01 12:53:30,109,39,9,109,13.65
2024-01-01 12:54:00,85,20,1,96,14.47
2024-01-01 12:54:30,115,39,7,94,19.92
2024-01-01 12:55:00,100,34,9,65,15.25
2024-01-01 12:55:30,93,27,5,86,17.19
2024-01-01 12:56:00,100,26,6,53,16.12
2024-01-01 12:56:30,113,33,3,86,15.61
2024-01-01 12:57:00,100,31,6,97,20.14
2024-01-01 12:57:30,106,25,5,100,17.38
2024-01-01 12:58:00,86,31,1,83,21.06
2024-01-01 12:58:30,94,36,6,92,13.44
2024-01-01 12:59:00,89,18,6,67,18.49
2024-01-01 12:59:30,117,32,4,81,17.76
2024-01-01 13:00:00,151,38,6,121,12.74
2024-01-01 13:00:30,146,51,9,143,20.14
2024-01-01 13:01:00,145,43,9,69,15.96
2024-01-01 13:01:30,142,44,7,109,15.87
2024-01-01 13:02:00,151,45,4,120,17.81
2024-01-01 13:02:30,129,36,3,105,16.5
2024-01-01 13:03:00,146,45,7,91,17.46
2024-01-01 13:03:30,133,39,5,78,15.24
2024-01-01 13:04:00,125,41,8,101,16.49
2024-01-01 13:04:30,131,42,8,119,21.41
2024-01-01 13:05:00,132,37,6,93,15.61
2024-01-01 13:05:30,140,36,9,114,15.72
2024-01-01 13:06:00,147,45,6,94,20.4
2024-01-01 13:06:30,137,36,5,100,19.16
2024-01-01 13:07:00,133,32,6,97,20.85
2024-01-01 13:07:30,129,37,8,118,17.24
2024-01-01 13:08:00,152,54,10,119,13.34
2024-01-01 13:08:30,144,46,6,95,12.12
2024-01-01 13:09:00,136,31,9,120,16.31
2024-01-01 13:09:30,146,41,8,126,18.6
2024-01-01 13:10:00,138,34,6,88,28.54
2024-01-01 13:10:30,139,39,9,121,27.18
2024-01-01 13:11:00,132,33,6,72,26.66
2024-01-01 13:11:30,124,39,3,75,20.17
2024-01-01 13:12:00,133,34,9,94,27.21
2024-01-01 13:12:30,133,41,6,68,24.12
2024-01-01 13:13:00,140,38,9,127,25.95
2024-01-01 13:13:30,127,38,7,100,20.77
2024-01-01 13:14:00,119,39,3,69,22.06
2024-01-01 13:14:30,129,40,4,105,20.97
2024-01-01 13:15:00,127,39,7,113,22.66
2024-01-01 13:15:30,132,38,5,68,23.17
2024-01-01 13:16:00,123,36,7,108,27.17
2024-01-01 13:16:30,118,34,7,93,24.03
2024-01-01 13:17:00,125,37,7,117,25.35
2024-01-01 13:17:30,154,50,8,130,21.44
2024-01-01 13:18:00,146,53,7,129,21.11
2024-01-01 13:18:30,130,35,8,101,24.33
2024-01-01 13:19:00,146,47,5,115,23.97
2024-01-01 13:19:30,140,40,6,124,23.88
2024-01-01 13:20:00,150,49,8,155,23.37
2024-01-01 13:20:30,135,41,11,129,20.28
2024-01-01 13:21:00,127,35,8,104,24.29
2024-01-01 13:21:30,153,56,8,125,21.58
2024-01-01 13:22:00,128,37,8,125,22.94
2024-01-01 13:22:30,135,43,7,118,22.33
2024-01-01 13:23:00,145,44,9,111,18.82
2024-01-01 13:23:30,139,40,5,103,19.33
2024-01-01 13:24:00,137,47,7,62,20.59
2024-01-01 13:24:30,133,46,10,84,23.32
2024-01-01 13:25:00,134,35,9,113,22.18
2024-01-01 13:25:30,131,36,5,55,21.41
2024-01-01 13:26:00,121,33,4,87,22.12
2024-01-01 13:26:30,138,31,6,110,18.35
2024-01-01 13:27:00,127,35,9,101,20.65
2024-01-01 13:27:30,118,33,6,79,26.35
2024-01-01 13:28:00,140,41,8,128,21.41
2024-01-01 13:28:30,128,38,9,84,23.58
2024-01-01 13:29:00,139,45,5,122,24.61
2024-01-01 13:29:30,144,55,9,104,28.38
2024-01-01 13:30:00,120,42,6,69,26.4
2024-01-01 13:30:30,141,46,10,88,22.06
2024-01-01 13:31:00,123,36,3,114,23.28
2024-01-01 13:31:30,143,45,7,99,22.48
2024-01-01 13:32:00,143,45,5,82,23.7
2024-01-01 13:32:30,128,38,3,152,21.6
2024-01-01 13:33:00,147,41,10,130,22.61
2024-01-01 13:33:30,134,36,6,104,20.99
2024-01-01 13:34:00,141,43,1,81,25.33
2024-01-01 13:34:30,124,34,7,134,19.93
2024-01-01 13:35:00,136,43,7,116,21.84
2024-01-01 13:35:30,152,44,4,115,24.23
2024-01-01 13:36:00,131,36,3,119,20.13
2024-01-01 13:36:30,129,37,6,92,21.09
2024-01-01 13:37:00,144,42,8,96,19.52
2024-01-01 13:37:30,137,40,7,95,21.97
2024-01-01 13:38:00,129,41,7,82,23.27
2024-01-01 13:38:30,123,40,5,132,20.57
2024-01-01 13:39:00,133,34,0,128,24.56
2024-01-01 13:39:30,123,34,7,72,22.82
2024-01-01 13:40:00,133,37,7,88,20.09
2024-01-01 13:40:30,148,41,4,109,26.59
2024-01-01 13:41:00,125,26,4,102,19.48
2024-01-01 13:41:30,147,47,4,153,25.2
2024-01-01 13:42:00,118,36,5,85,26.93
2024-01-01 13:42:30,148,48,8,157,16.66
2024-01-01 13:43:00,154,37,11,137,27.5
2024-01-01 13:43:30,137,40,6,138,22.38
2024-01-01 13:44:00,148,42,8,125,23.72
2024-01-01 13:44:30,123,36,7,74,19.59
2024-01-01 13:45:00,128,36,7,102,19.86
2024-01-01 13:45:30,119,35,5,85,26.35
2024-01-01 13:46:00,151,50,6,132,23.7
2024-01-01 13:46:30,137,43,6,123,20.5
2024-01-01 13:47:00,152,49,7,121,21.38
2024-01-01 13:47:30,140,40,9,125,23.44
2024-01-01 13:48:00,124,36,8,70,22.5
2024-01-01 13:48:30,143,48,9,113,21.79
2024-01-01 13:49:00,116,24,7,85,22.83
2024-01-01 13:49:30,139,41,8,120,19.13
2024-01-01 13:50:00,146,36,7,123,22.86
2024-01-01 13:50:30,127,35,6,124,24.91
2024-01-01 13:51:00,140,47,5,113,21.44
2024-01-01 13:51:30,132,32,5,134,24.21
2024-01-01 13:52:00,114,33,7,101,16.99
2024-01-01 13:52:30,135,45,8,104,26.51
2024-01-01 13:53:00,130,33,3,109,26.65
2024-01-01 13:53:30,129,43,4,106,21.83
2024-01-01 13:54:00,146,40,6,125,23.53
2024-01-01 13:54:30,126,31,4,81,20.45
2024-01-01 13:55:00,146,43,8,123,21.86
2024-01-01 13:55:30,145,45,8,133,19.16
2024-01-01 13:56:00,138,36,5,109,28.48
